VARIABLES= x,y,z,cp
 zone  i=           8  j=          37
   7.531190       1.604460      0.3341400      7.6015498E-03
   7.567250       1.419780      0.1691400      1.7427800E-02
   7.603870       1.210710      2.3600001E-02  2.4044000E-02
   7.640950      0.9851600     -8.8600002E-02  2.6431600E-02
   7.678320      0.7496700     -0.1822000      2.7979800E-02
   7.714850      0.5073300     -0.2640600      2.9110299E-02
   7.751250      0.2575400     -0.3244900      3.0147100E-02
   7.787770      0.0000000E+00 -0.3464900      3.2151900E-02
   8.142810       1.659480      0.3615700      8.1880996E-03
   8.177200       1.464980      0.1923900      1.7849300E-02
   8.212000       1.252170      3.5000000E-02  2.4451800E-02
   8.247390       1.019650     -8.6039998E-02  2.6675100E-02
   8.283090      0.7760400     -0.1864100      2.7647100E-02
   8.317840      0.5253000     -0.2749300      2.7858000E-02
   8.352410      0.2672700     -0.3417100      2.8352801E-02
   8.387130      0.0000000E+00 -0.3660300      2.9304899E-02
   8.754360       1.715050      0.3893600      8.7072495E-03
   8.787130       1.510040      0.2159900      1.8126300E-02
   8.820100       1.294100      4.6590000E-02  2.4543300E-02
   8.853810       1.054680     -8.3630003E-02  2.6577700E-02
   8.887850      0.8028500     -0.1906600      2.7065400E-02
   8.920820      0.5434500     -0.2852400      2.6199499E-02
   8.953580      0.2770300     -0.3579500      2.5858101E-02
   8.986520      0.0000000E+00 -0.3845300      2.5111200E-02
   9.365850       1.771070      0.4175200      9.2126103E-03
   9.397020       1.555340      0.2395700      1.8553199E-02
   9.428170       1.336430      5.8380000E-02  2.4733700E-02
   9.460200       1.090270     -8.1469998E-02  2.6600100E-02
   9.492590      0.8301500     -0.1950900      2.7367501E-02
   9.523810      0.5618500     -0.2951700      2.7039399E-02
   9.554770      0.2868400     -0.3733100      2.6945099E-02
   9.585950      0.0000000E+00 -0.4020400      2.6936300E-02
   9.977290       1.827510      0.4460600      9.1952998E-03
   10.00690       1.601420      0.2628100      1.8788800E-02
   10.03620       1.379120      7.0390001E-02  2.4997599E-02
   10.06650       1.126440     -7.9570003E-02  2.7427301E-02
   10.09730      0.8579900     -0.1998000      2.9238701E-02
   10.12680      0.5805900     -0.3048700      2.9387601E-02
   10.15600      0.2967100     -0.3878600      2.9026300E-02
   10.18540      0.0000000E+00 -0.4186100      2.8914500E-02
   10.58870       1.884400      0.4749700      8.9905197E-03
   10.61670       1.648610      0.2856700      1.9545600E-02
   10.64420       1.422110      8.2699999E-02  2.6526099E-02
   10.67290       1.163240     -7.7919997E-02  2.9385399E-02
   10.70200      0.8864100     -0.2048300      3.1428900E-02
   10.72970      0.5997200     -0.3144700      3.1446200E-02
   10.75720      0.3066500     -0.4017200      3.0777100E-02
   10.78490      0.0000000E+00 -0.4343000      3.0502900E-02
   11.20000       1.941770      0.5042900      8.9899302E-03
   11.22640       1.696880      0.3082400      2.0213500E-02
   11.25220       1.465410      9.5270000E-02  2.7691299E-02
   11.27910       1.200690     -7.6459996E-02  3.0633800E-02
   11.30660      0.9154400     -0.2102200      3.2808900E-02
   11.33270      0.6193300     -0.3240800      3.2940999E-02
   11.35840      0.3167100     -0.4149700      3.2168102E-02
   11.38440      0.0000000E+00 -0.4491900      3.1900901E-02
   11.81120       1.999670      0.5340100      8.3816703E-03
   11.83610       1.746190      0.3306000      1.9849600E-02
   11.86010       1.509090      0.1080300      2.6962999E-02
   11.88530       1.238800     -7.5130001E-02  2.9637801E-02
   11.91120      0.9450900     -0.2159500      3.2203000E-02
   11.93560      0.6394300     -0.3338100      3.2988399E-02
   11.95960      0.3268900     -0.4277000      3.2514799E-02
   11.98390      0.0000000E+00 -0.4633400      3.2287002E-02
   12.42240       2.058100      0.5641500      7.8908000E-03
   12.44570       1.796490      0.3528300      2.0165700E-02
   12.46800       1.553310      0.1208200      2.7449301E-02
   12.49150       1.277550     -7.3870003E-02  2.9372200E-02
   12.51580      0.9753400     -0.2220000      3.1260502E-02
   12.53850      0.6600400     -0.3437400      3.1804301E-02
   12.56080      0.3372200     -0.4400000      3.1412601E-02
   12.58340      0.0000000E+00 -0.4768100      3.0591100E-02
   13.03350       2.117070      0.5947200      7.4856100E-03
   13.05520       1.847780      0.3749600      2.0673500E-02
   13.07580       1.598270      0.1335000      2.8550200E-02
   13.09760       1.316920     -7.2559997E-02  3.0395400E-02
   13.12030       1.006170     -0.2283000      3.2001100E-02
   13.14140      0.6811500     -0.3539300      3.2106899E-02
   13.16200      0.3477200     -0.4519700      3.1414401E-02
   13.18290      0.0000000E+00 -0.4896800      3.0245500E-02
   13.64450       2.176590      0.6257200      6.9419001E-03
   13.66460       1.900040      0.3970300      2.0778000E-02
   13.68360       1.644100      0.1460500      2.8956000E-02
   13.70360       1.356850     -7.1110003E-02  3.1116899E-02
   13.72470       1.037560     -0.2348100      3.3452101E-02
   13.74420      0.7027600     -0.3644300      3.4113102E-02
   13.76320      0.3583800     -0.4636800      3.3296000E-02
   13.78250      0.0000000E+00 -0.5020100      3.2211501E-02
   14.25550       2.236670      0.6571900      6.5239798E-03
   14.27390       1.953290      0.4190700      2.0900499E-02
   14.29130       1.690750      0.1585900      2.9367700E-02
