iteration,Lift,passenger,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,param_32,param_33,param_34,param_35,param_36,param_37,param_38,param_39,param_40,param_41,param_42,param_43,param_44,param_45,param_46,param_47,param_48,param_49,param_50,param_51,param_52,param_53,param_54,param_55,param_56,param_57,param_58,param_59,param_60,param_61,param_62,param_63,param_64,param_65,param_66,param_67,param_68,param_69,param_70,param_71,param_72,param_73,param_74,param_75,param_76,param_77,param_78,param_79,param_80,param_81,param_82,param_83,param_84,param_85,param_86,param_87,param_88,param_89,param_90,param_91,param_92,param_93,param_94,param_95,param_96,param_97,param_98,param_99,param_100,param_101,param_102,param_103,param_104,param_105,param_106,param_107,param_108,param_109,param_110,param_111,param_112,param_113,param_114,param_115,param_116,param_117,param_118,param_119,param_120,param_121,param_122,param_123,param_124,param_125,param_126,param_127,param_128,param_129,param_130,param_131,param_132,param_133,param_134,param_135,param_136,param_137,param_138,param_139,param_140,param_141,param_142,param_143,param_144,param_145,param_146,param_147,param_148,param_149,param_150,param_151,param_152,param_153,param_154,param_155,param_156,param_157,param_158,param_159,param_160,param_161,param_162,param_163,param_164,param_165,param_166,param_167
9,1241128,130,0,0.008205197,0.080236693,0.061736159,0.111343658,-0.033119802,0.160287757,-0.015253158,0.03681308,0.10620814,-0.014826232,-0.121296113,0.02485063,-0.092874923,-0.025535639,0.033872352,-0.291510468,0.027907963,-0.166345379,-0.055607926,72.03471069,-0.136774082,0.015890713,0.015890713,2,0.003699435,-0.015028917,0.218841388,-0.087893688,0.081765974,0.063706771,-0.008103708,0.011138167,0.06180084,-0.032691406,-0.018521487,-0.19289247,0.100942747,-0.269454123,0.26975328,-0.475460002,0.136839487,-0.165951365,12.53948022,69.84894654,0.077276243,0.019593041,0.019593041,4,-0.00236372,0.031217573,0.127497059,-0.061692885,0.11974629,-0.045237529,0.084087275,-0.007277669,0.115139117,-0.015827722,-0.033117161,0.03814263,-0.151618109,0.072112752,-0.017499692,-0.245900403,0.076879379,-0.149660608,29.29091836,68.9552995,0.632849143,0.015851713,0.015851713,6,0.006292454,0.078939736,-0.033548555,0.136598976,-0.038362792,0.104857453,0.035093217,0.024126082,0.036408345,-0.027032253,-0.093254797,0.059554819,-0.10843839,0.069496783,-0.090032591,0.00298285,-0.031720447,-0.042274325,40.81705654,68.56612488,1.396363636,0.004096707,0.004096707,8,0.041754986,0.071317975,0.021109723,0.096643207,-0.025068564,0.066218658,0.002171972,0.104497554,0.019610331,0.007843002,-0.092087684,0.039398063,-0.147464191,0.167069516,-0.194838715,0.080854681,-0.025074075,-0.008002576,49.48584608,68.74398841,1.654891759,-0.001210722,-0.001210722,10,0.060615797,0.061163948,0.033246981,0.103836238,0.005016759,0.036182285,0.022770376,0.073857507,0.026684205,-0.005423447,-0.099128399,0.105602033,-0.210405726,0.146627685,-0.217628672,0.079217561,-0.01227641,-0.027118928,54.9519439,69.83552278,2.09897293,-0.003539291,-0.003539291,14.18,0.006935321,0.075826959,-0.02792521,0.135451613,0.016779563,0.026440883,0.035166348,0.069051564,0.064248157,-0.023170069,-0.062107904,0.040923922,-0.144634073,0.162333355,-0.181874605,0.088168492,0.012110953,-0.001482424,66.76010226,71.66348012,2.895393781,-0.016524691,-0.016524691
10,1244913,125,0,0.010129321,0.036755726,0.096717924,0.101487559,-0.062514483,0.158788619,0.016362265,0.009040775,0.133325196,-0.017773212,-0.091386151,0.015782912,-0.098871969,-0.013795364,0.039141423,-0.241069952,0.041754873,-0.159080785,-0.08966922,71.8714232,-0.10305254,0.015890713,0.015890713,2,0.002120176,-0.013630481,0.230880978,-0.070520269,0.092684055,0.070817021,-0.012778198,0.031066239,0.055202446,-0.024294928,0.033145435,-0.167617986,0.122291466,-0.27521157,0.271193185,-0.475337577,0.158904142,-0.155384069,12.65483176,69.72980807,0.060364275,0.019593041,0.019593041,4,0.00238632,0.05664682,0.110702528,-0.015820885,0.129728546,-0.023378478,0.089636763,0.029257506,0.075286801,0.009689321,-0.02859205,0.029430986,-0.143785391,0.060561486,-0.055606302,-0.191736509,0.053831547,-0.172982864,29.30637754,68.87413638,0.608684062,0.015851713,0.015851713,6,0.000493319,0.058930094,-0.031561495,0.122508071,-0.06936921,0.0656575,0.036158423,0.027611051,0.032609927,-0.01164338,-0.074851533,0.031843456,-0.141448493,0.078888272,-0.087769628,-0.043102975,-0.005300718,-0.046082175,40.96172887,68.6585856,1.323141074,0.004096707,0.004096707,8,0.024636483,0.02128738,-0.024950707,0.101931861,-0.020065852,0.062628456,0.027624956,0.106726175,0.039923783,6.73E-05,-0.062498673,0.061944003,-0.19371676,0.131920449,-0.229744012,0.094579417,-0.02434603,0.046783157,49.49259341,68.78239495,1.714011904,-0.001210722,-0.001210722,10,0.041990262,0.049637916,0.029271974,0.076040248,0.009396428,0.024735154,0.075223868,0.082404516,0.032644916,-0.025173105,-0.120089939,0.081477835,-0.214883639,0.153891903,-0.211850236,0.078838776,-0.039856041,-0.022463362,55.03957465,69.7825139,1.987106242,-0.003539291,-0.003539291,14.18,0.01416223,0.037076955,0.011236488,0.127710453,-0.039450424,0.033584585,0.03048936,0.091472129,0.015130439,-0.019817521,-0.081977303,0.066401306,-0.148108635,0.117017501,-0.214593435,0.069590898,0.008887934,0.012104642,66.65915664,71.75218452,3.027085534,-0.016524691,-0.016524691
11,1246120,180,0,0.034036928,0.065543856,0.041895904,0.11518996,-0.052094853,0.16410614,0.00782114,0.030662297,0.108949573,0.021266026,-0.080136328,0.009851827,-0.115140293,-0.0044467,0.063049318,-0.245294387,0.026504497,-0.178734839,0.090507022,72.0039423,-0.078959667,0.015890713,0.015890713,2,0.015694394,0.026298602,0.221041688,-0.063179698,0.061170397,0.078845249,0.020658652,0.035342471,0.068589757,-0.022722362,-0.020817766,-0.145650876,0.115392988,-0.299994345,0.224672389,-0.460392057,0.121027048,-0.164426378,12.72406762,69.76191883,0.117599447,0.019593041,0.019593041,4,0.023516159,0.033512805,0.10480657,-0.055060867,0.1593282,-0.051860957,0.087306813,-0.007071316,0.068214467,0.00477803,-0.071889582,0.034799899,-0.111606368,0.072954347,-0.058344679,-0.214971114,0.106267682,-0.154927196,29.36108211,68.87609866,0.581188307,0.015851713,0.015851713,6,0.018099756,0.03891246,-0.000830051,0.151908389,-0.013654508,0.094537246,0.0059768,0.067129187,0.080870633,-0.020094095,-0.042668342,0.04166479,-0.105506748,0.058408272,-0.09246764,-0.009161007,0.015622615,-0.075176748,40.89809966,68.64735644,1.284334627,0.004096707,0.004096707,8,-0.004186577,0.062637145,-0.012799077,0.136874177,-0.012090854,0.10255104,0.046809339,0.104008772,0.056444438,-0.030256939,-0.074663525,0.04327649,-0.18876933,0.163387303,-0.186883959,0.094367948,-0.014103335,0.027293414,49.52280271,68.88707133,1.716920017,-0.001210722,-0.001210722,10,0.025440846,0.053122016,-0.010187937,0.094338598,-0.012295223,0.043650945,0.051268181,0.04143268,0.035445243,-0.023383966,-0.113674891,0.059654035,-0.179882243,0.153513771,-0.19043745,0.087954033,-0.02616554,-0.015086806,55.10119085,69.74717702,2.00380524,-0.003539291,-0.003539291,14.18,0.039126184,0.054539003,0.007617392,0.104414922,-0.026313871,0.034569847,0.004099013,0.073959788,0.047330346,-0.057269252,-0.074694312,0.055010015,-0.148712734,0.153721914,-0.207835191,0.080769131,-0.004093851,0.016568216,66.81445479,71.7967619,2.857599164,-0.016524691,-0.016524691
12,1306813,162,0,0.001753535,0.045925549,0.090844219,0.080193738,-0.029158142,0.164937227,-0.002726011,0.04509574,0.086954828,-0.010074295,-0.088747301,0.053776826,-0.131292346,-0.031617041,0.060252284,-0.258605782,0.029580407,-0.185419,-0.095760212,71.86490184,-0.075614752,0.015890713,0.015890713,2,0.006022776,-0.013857768,0.221267815,-0.053985875,0.086163207,0.080252932,0.021293951,0.038839847,0.044466163,-0.017248423,0.007651745,-0.187062193,0.133096435,-0.265938676,0.24564323,-0.451075038,0.132408318,-0.188796173,12.67731909,69.8511599,0.047893124,0.019593041,0.019593041,4,0.017995123,0.065663559,0.117456862,-0.02181286,0.109101567,-0.035646195,0.113519413,0.009925017,0.097576328,-0.007580992,-0.061892558,0.030882581,-0.132640257,0.045690259,-0.02998293,-0.246258602,0.100821125,-0.141111285,29.40272153,68.94159895,0.589208442,0.015851713,0.015851713,6,0.009881287,0.080818207,-0.034225675,0.13554451,-0.063195345,0.109299161,0.053358646,0.040862511,0.024816283,-0.001346987,-0.072296221,0.018659914,-0.112149026,0.067946096,-0.074879733,-4.07E-06,0.006187917,-0.055997424,40.8064371,68.68232055,1.435651308,0.004096707,0.004096707,8,0.043834284,0.07437463,0.024496663,0.133398028,0.00279655,0.083220119,0.012849024,0.081327557,0.018657844,-0.026951557,-0.091496466,0.070259826,-0.177334648,0.141165665,-0.212807804,0.07285645,-0.07311815,0.022008539,49.46527689,68.76242843,1.687011739,-0.001210722,-0.001210722,10,0.043489788,0.065676677,-0.019712837,0.103032474,0.023543808,0.004559529,0.059421053,0.0785834,0.047668094,-0.0113173,-0.095645839,0.102412509,-0.172221727,0.154561412,-0.20167485,0.116404918,-0.050404287,-0.006054998,55.02616039,69.81030783,2.101714309,-0.003539291,-0.003539291,14.18,0.031418244,0.02754889,-0.005790513,0.132234275,-0.032780057,0.02133814,0.038738969,0.092682626,0.048636671,-0.02529429,-0.07469877,0.053817473,-0.166828092,0.16434784,-0.194254949,0.0742333,-0.026397386,0.011050172,66.73988389,71.71483966,2.884050777,-0.016524691,-0.016524691
1,1261404,150,0,0.020263773,0.079756094,0.089275445,0.117957574,-0.070863182,0.147496982,-0.001810619,0.036026345,0.118755539,-0.023192863,-0.091871394,0.061973961,-0.119487672,-0.019574878,0.09033738,-0.269875246,0.048964172,-0.185042277,-0.061249998,71.87800962,-0.217684195,0.015890713,0.015890713,2,0.017572651,-0.007025746,0.206111882,-0.086644631,0.075150709,0.106873225,0.018532339,0.026355792,0.048319081,0.004574346,0.005965919,-0.186627743,0.115709324,-0.273600168,0.226371995,-0.43922683,0.128986593,-0.19808806,12.59581799,69.8864741,0.088059337,0.019593041,0.019593041,4,0.023857687,0.041478137,0.080604909,-0.024264548,0.148196201,-0.014858985,0.093366458,-0.002426695,0.066584836,0.006750694,-0.029097624,0.014143741,-0.10471592,0.078840233,-0.069293005,-0.221257493,0.059682155,-0.126501951,29.26739894,69.04281593,0.643441144,0.015851713,0.015851713,6,0.039028155,0.053906788,-0.020834919,0.143710668,-0.054441504,0.087285305,0.025144485,0.063857461,0.076107764,0.002570401,-0.051602412,0.029187972,-0.152094711,0.1018803,-0.101580022,-0.026979165,-0.030133639,-0.068845841,40.83071534,68.66759202,1.37566835,0.004096707,0.004096707,8,0.043328232,0.039434605,0.00994483,0.101567047,0.01233349,0.076175929,0.010149481,0.095340336,0.045272048,-0.042131758,-0.077199911,0.051550535,-0.17644223,0.157914753,-0.18684219,0.105613413,-0.021039395,0.019859153,49.40452009,68.79363544,1.681312013,-0.001210722,-0.001210722,10,0.004621599,0.054427433,0.021398603,0.078283592,0.028817703,0.020451645,0.050470126,0.074044618,0.048956531,-0.018719627,-0.089024329,0.080936077,-0.210753207,0.137432466,-0.183477105,0.075078079,-0.024546352,0.015879392,55.0491711,69.74709481,2.080176655,-0.003539291,-0.003539291,14.18,0.010625977,0.065900521,0.008602181,0.108344128,0.017412076,0.074479534,0.028399428,0.085082339,0.02099056,-0.029166853,-0.087755482,0.02154772,-0.151983801,0.133829619,-0.189821737,0.124278148,-0.016370398,0.031529058,66.82652439,71.82870311,2.896508769,-0.016524691,-0.016524691
2,1214142,162,0,0.033766064,0.070892617,0.09446843,0.100120721,-0.053700487,0.165690375,-0.008393379,0.029312834,0.083597499,-0.017899739,-0.09824435,0.032152512,-0.118677461,-0.00132313,0.038359233,-0.254286332,0.020571032,-0.126543151,0.071528167,71.96163429,-0.105591553,0.015890713,0.015890713,2,-0.008470228,-0.015780693,0.203557322,-0.059794993,0.107229028,0.055642905,0.009876361,0.04982075,0.042360579,-0.036087046,0.007140901,-0.170981949,0.102536618,-0.298952142,0.226463576,-0.450549516,0.112200135,-0.169246467,12.57854023,69.75942091,0.037618636,0.019593041,0.019593041,4,0.031246211,0.047678074,0.082461956,-0.065933463,0.148841591,-0.011762307,0.062806809,0.037327096,0.076849902,-0.002327076,-0.080701451,-0.018607276,-0.11783251,0.071627622,-0.055104624,-0.229388008,0.086913049,-0.118443545,29.35256641,68.96613828,0.510217774,0.015851713,0.015851713,6,0.03872633,0.062752407,-0.004172487,0.139610663,-0.039113747,0.100961135,0.052747427,0.050044328,0.030941341,-0.018093134,-0.073463744,0.032811635,-0.125499131,0.05276466,-0.105563765,-0.042648155,0.010430389,-0.065361233,40.80281252,68.56719088,1.376059443,0.004096707,0.004096707,8,0.023656369,0.080387634,0.020478491,0.107961172,-0.018117181,0.051577918,0.006166264,0.093632679,0.00919366,0.003816663,-0.08111458,0.030388669,-0.194168699,0.139981015,-0.230782054,0.074395014,-0.027698333,-0.00110384,49.34920833,68.72312482,1.769150258,-0.001210722,-0.001210722,10,0.034565141,0.068434292,0.019780311,0.111882067,-0.011700055,0.060061282,0.036864306,0.036078303,0.009439098,-0.035812614,-0.112078544,0.093502343,-0.169641468,0.143628224,-0.219989185,0.072342715,-0.038909274,0.005342678,55.01812797,69.78047107,1.998794809,-0.003539291,-0.003539291,14.18,-0.001842001,0.037358494,-0.012766639,0.126249955,0.006398679,0.037144588,0.054308964,0.066002869,0.03714956,-0.022785731,-0.066470684,0.042665874,-0.142136099,0.117569956,-0.212301309,0.101009947,0.008996051,0.037131056,66.6902056,71.69191132,2.8910128,-0.016524691,-0.016524691
3,1264378,145,0,0.03039669,0.073550983,0.053948316,0.077944127,-0.045320774,0.18032083,0.02584982,0.012162325,0.114623586,-0.002021695,-0.112848038,0.045027288,-0.104235872,-0.039586337,0.03421206,-0.277084966,0.076061137,-0.158706297,0.01226555,71.90372782,-0.041889552,0.015890713,0.015890713,2,0.010344034,0.015412513,0.212046859,-0.060539387,0.050578042,0.106126663,0.021558532,0.0529739,0.091425881,-0.032501025,0.010118504,-0.140400876,0.14678976,-0.280539277,0.252523867,-0.426940401,0.142446845,-0.156696364,12.61205819,69.86938666,0.12598712,0.019593041,0.019593041,4,-0.013169111,0.022662991,0.087385071,-0.015154273,0.162951336,-0.034605632,0.094333576,0.041068778,0.113746261,-0.015339537,-0.073283465,0.016823054,-0.104665806,0.047774608,-0.052072779,-0.218602584,0.050848439,-0.168239669,29.42710834,68.96376759,0.548452983,0.015851713,0.015851713,6,-0.011117118,0.055885681,-0.024200814,0.178144738,-0.015596536,0.112611049,0.00953557,0.018756645,0.039236057,1.78E-05,-0.048306636,0.048744222,-0.151325641,0.101275461,-0.081431831,-0.018398063,-0.011269901,-0.084386778,40.93018124,68.68196776,1.307240331,0.004096707,0.004096707,8,0.031575704,0.036294404,-0.034495649,0.121011511,0.023228214,0.078577959,0.040911596,0.062800994,0.041409956,0.016690349,-0.053364638,0.041929006,-0.195796301,0.121016449,-0.187499922,0.111960761,-0.036635209,0.000875885,49.43302323,68.84491911,1.671998852,-0.001210722,-0.001210722,10,0.015425644,0.083889451,-0.022899572,0.066658544,-0.008170323,0.048027433,0.061702708,0.081672314,0.030781557,-0.048736223,-0.121924095,0.105237613,-0.215379202,0.177002729,-0.214366418,0.106933361,-0.036386753,-0.011310001,55.06286064,69.84726994,2.022034336,-0.003539291,-0.003539291,14.18,-0.005279307,0.044973959,0.009405744,0.091541066,0.004915358,0.044125702,0.045771886,0.096696424,0.053660924,-0.006408589,-0.05439237,0.033954731,-0.18055321,0.127257571,-0.177789121,0.089428451,-0.020954172,0.017833586,66.68720523,71.81626018,2.889873162,-0.016524691,-0.016524691
4,1213983,144,0,0.00707273,0.072459202,0.060843124,0.125153361,-0.056930933,0.129519855,-0.006283402,0.046150315,0.080824089,0.009474656,-0.074760546,0.036309807,-0.134688874,-0.036186431,0.083209518,-0.276838202,0.057101249,-0.145428141,0.077100158,71.86802182,-0.103906332,0.015890713,0.015890713,2,0.031383088,0.004841588,0.185334172,-0.080444461,0.079845974,0.088249276,-0.003171414,0.033481502,0.043061154,-0.036923398,0.000709441,-0.153410868,0.107320395,-0.275763962,0.220329714,-0.434513379,0.146462624,-0.176057809,12.64367219,69.85138191,0.036919953,0.019593041,0.019593041,4,-0.012259058,0.050130851,0.118964338,-0.014535464,0.111275128,-0.063029096,0.067881782,-0.007799724,0.103201258,-0.001881177,-0.062609229,-0.01716414,-0.115644746,0.054408996,-0.062892781,-0.24887756,0.057972493,-0.128962029,29.33762865,68.92262792,0.541839896,0.015851713,0.015851713,6,0.02994342,0.062649069,0.002941273,0.165105389,-0.041231484,0.094838457,0.053346142,0.055066531,0.050835732,0.013565392,-0.080055695,0.040277385,-0.128673168,0.047512417,-0.109055273,-0.037155727,0.018055738,-0.071596622,40.94032977,68.64994983,1.396707491,0.004096707,0.004096707,8,0.045909332,0.071030079,-0.031247435,0.136349575,0.000473711,0.058053734,0.010383936,0.071828233,0.044460954,-0.011511821,-0.096531843,0.042002283,-0.162397803,0.156316309,-0.218254274,0.098348746,-0.039933258,0.024723446,49.41891668,68.73070261,1.743599308,-0.001210722,-0.001210722,10,0.011323065,0.102409809,0.00377658,0.084508241,-0.00305111,0.051989072,0.031994787,0.069837924,0.049094123,-0.00251161,-0.090138548,0.062359634,-0.220868852,0.145945808,-0.232459314,0.074015467,-0.019014731,0.01361725,55.00315779,69.67987122,2.024356349,-0.003539291,-0.003539291,14.18,0.033903503,0.078725091,-0.016792503,0.097019257,-0.019290234,0.066923835,0.001163338,0.048596208,0.051485241,-0.019281077,-0.069933093,0.01113501,-0.156954894,0.113284684,-0.232853565,0.101685055,-0.046930369,0.035649503,66.66355637,71.70800676,2.993854967,-0.016524691,-0.016524691
5,1275223,144,0,0.003781535,0.042814745,0.08787107,0.082773614,-0.037577804,0.145437663,0.025361051,0.021293684,0.101079158,0.006143822,-0.067092199,0.0123058,-0.121730982,-0.03272425,0.065443469,-0.279925633,0.046535138,-0.167827698,-0.013076641,71.96228986,-0.057733067,0.015890713,0.015890713,2,0.014500874,0.037618945,0.218516077,-0.04794844,0.079035247,0.082734818,0.002352687,0.031930136,0.047798897,-0.014440898,0.025743228,-0.168473898,0.119841937,-0.246153172,0.249468557,-0.482412029,0.160824805,-0.163618671,12.6652719,69.83307604,0.1516811,0.019593041,0.019593041,4,0.012448872,0.028833522,0.088494872,-0.022857874,0.11758837,-0.011547922,0.079511874,0.011226475,0.088695491,0.000745256,-0.079867147,0.011078315,-0.154818411,0.04202677,-0.019950144,-0.227301262,0.086257567,-0.162236485,29.43867497,68.9602816,0.588934934,0.015851713,0.015851713,6,0.019088452,0.069092449,-0.034569005,0.138388478,-0.046817207,0.087892283,0.027135585,0.021782328,0.057841116,-0.001255303,-0.064961931,0.050221854,-0.144023559,0.089655746,-0.099480924,-0.00974451,0.019337944,-0.079575554,40.96370962,68.5027313,1.44445708,0.004096707,0.004096707,8,0.013842273,0.077444146,0.023892619,0.100272291,0.018457876,0.055132698,0.027870301,0.080773215,0.051408018,0.004609968,-0.097290816,0.048360748,-0.171937622,0.130732029,-0.21551251,0.102456321,-0.043888249,0.003513414,49.38046181,68.77554325,1.73974508,-0.001210722,-0.001210722,10,0.055790227,0.095269944,-0.017488639,0.078424852,0.030202722,0.056160997,0.036094136,0.057120147,0.033469703,-0.019002674,-0.082054789,0.074938167,-0.175372256,0.188226316,-0.181074659,0.088311721,-0.023867697,0.000109327,54.98867262,69.83626619,1.996093786,-0.003539291,-0.003539291,14.18,0.046887887,0.072490265,-0.021759117,0.124291382,0.000132865,0.018850897,0.050046369,0.075950414,0.031524131,-0.026714394,-0.090663431,0.023971096,-0.178723737,0.145175393,-0.203673566,0.101302748,0.007772347,0.007347968,66.75387814,71.69782579,2.907449801,-0.016524691,-0.016524691
6,1212981,135,0,-0.002368287,0.066973128,0.096383596,0.107631444,-0.063699898,0.153377358,0.0086887,0.044126231,0.095595811,0.003232475,-0.091965498,0.018623764,-0.084536172,-0.043280379,0.044296783,-0.261304501,0.032254065,-0.147928472,-0.038502834,72.03431893,-0.129333643,0.015890713,0.015890713,2,-0.005844483,-0.013352684,0.175256192,-0.057601768,0.088209343,0.094947851,0.024852604,0.019352334,0.095622042,-0.011448256,0.008426992,-0.141899764,0.132712299,-0.287217959,0.243047537,-0.467291007,0.15765485,-0.185213885,12.54998881,69.89523751,0.026789754,0.019593041,0.019593041,4,2.21E-05,0.022259762,0.124486367,-0.030452052,0.105522495,-0.067345614,0.109026005,0.005930112,0.068428502,-0.018974592,-0.077929751,-0.002008147,-0.147174761,0.044636998,-0.057010542,-0.192324097,0.06595426,-0.11827919,29.44104486,68.95047308,0.624276877,0.015851713,0.015851713,6,0.021464118,0.047570345,-0.021534976,0.155552054,-0.040479478,0.082989899,0.055086659,0.024601466,0.070790313,0.017754112,-0.061594215,0.047436172,-0.129195375,0.071199801,-0.084804612,0.008361638,-0.037531654,-0.034879305,40.93644321,68.63010075,1.358814902,0.004096707,0.004096707,8,-0.007940608,0.06497711,0.024482525,0.100854968,-0.00117418,0.049585107,0.015552148,0.093513566,0.044193167,-0.001037566,-0.050189482,0.054665007,-0.18724085,0.148317769,-0.230510051,0.111713154,-0.033858624,0.049094645,49.40787715,68.73166513,1.781018878,-0.001210722,-0.001210722,10,0.033391146,0.055199945,0.005738313,0.064708098,0.001240261,0.025593386,0.021146543,0.039002078,0.029885813,-0.03334884,-0.129318797,0.082695738,-0.200755754,0.167922958,-0.186195762,0.061513275,-0.060900633,-0.009869373,55.12221999,69.73659644,2.016358296,-0.003539291,-0.003539291,14.18,-0.003669476,0.023079379,-0.018220318,0.109349338,-0.031287288,0.032955156,0.002907223,0.067221969,0.012171083,-0.048888109,-0.06525855,0.016264993,-0.150354528,0.114871243,-0.224696956,0.08711826,-0.018022446,0.009081258,66.68159347,71.69033949,2.929632677,-0.016524691,-0.016524691
7,1265832,145,0,0.031673912,0.073771634,0.053619137,0.099751825,-0.074762705,0.175467727,-0.009895907,0.004193134,0.098161219,-0.011155122,-0.123207103,0.007993035,-0.106331162,-0.026508989,0.040835672,-0.276895749,0.021878851,-0.142546975,-0.0856781,71.91421469,-0.137225717,0.015890713,0.015890713,2,0.023239278,-0.007519802,0.203340173,-0.071061564,0.097580395,0.103595271,-0.001323779,0.040297974,0.068694724,-0.005611175,-0.021595142,-0.187767882,0.106121148,-0.291585783,0.262411978,-0.452312953,0.14995334,-0.197298535,12.53458018,69.73428105,0.076384019,0.019593041,0.019593041,4,0.024555178,0.015039526,0.105744467,-0.056390156,0.146943198,-0.053418611,0.115030242,0.017024807,0.100335468,0.021032131,-0.069057223,0.020366928,-0.118126496,0.051696692,-0.042514452,-0.206500132,0.090011362,-0.159060873,29.427757,68.85488783,0.651462868,0.015851713,0.015851713,6,-0.000448514,0.096479314,-0.025560999,0.175413682,-0.02300435,0.094596338,0.044731861,0.059484518,0.076186324,0.00145925,-0.043962905,0.068448409,-0.154577136,0.103043181,-0.107478788,-0.035803866,-0.014857886,-0.087284586,40.98109979,68.49333541,1.345409053,0.004096707,0.004096707,8,0.035445806,0.072473209,-0.005151816,0.09860387,0.017703227,0.087569728,0.048529051,0.054404364,0.029976367,0.012158276,-0.059727219,0.051563196,-0.189719032,0.117195323,-0.223339714,0.102109262,-0.065158937,0.00911909,49.4414815,68.89671516,1.687424493,-0.001210722,-0.001210722,10,0.061554657,0.083595806,-0.017705623,0.108345369,0.016498588,0.035477255,0.043818708,0.062027041,0.025817395,-0.004465008,-0.090248547,0.085663,-0.197047306,0.137827544,-0.225970299,0.082837448,-0.050086733,-0.004690107,55.02763951,69.69516351,2.025064346,-0.003539291,-0.003539291,14.18,0.006614405,0.027510906,-0.033109149,0.11830634,-0.014254718,0.0316122,9.14E-05,0.052093241,0.038585065,-0.038310948,-0.062981446,0.044200113,-0.153450904,0.113069408,-0.176031611,0.100333317,-0.046485118,0.000905151,66.71235632,71.72899868,2.901989505,-0.016524691,-0.016524691
8,1244495,162,0,-0.008533883,0.048597429,0.071200411,0.090496803,-0.05375677,0.170470141,-0.004387742,4.97E-05,0.098606822,-0.022520712,-0.118689337,0.033266987,-0.129533379,-0.035341832,0.043605656,-0.285926838,0.031077685,-0.175700243,0.071009566,72.03630747,-0.131993414,0.015890713,0.015890713,2,0.017246148,0.029554426,0.178472934,-0.05163495,0.086150729,0.079937617,0.025138664,0.06056261,0.089464411,0.019505772,-0.019641896,-0.188998277,0.139388006,-0.289071089,0.245238241,-0.477992667,0.152750004,-0.17527392,12.57544149,69.87626134,0.160519757,0.019593041,0.019593041,4,0.008513009,0.065126748,0.113747742,-0.024242128,0.140386969,-0.028224831,0.064669813,0.026120361,0.087353042,0.000246545,-0.032333504,-0.013720408,-0.143845369,0.03324587,-0.046994979,-0.19877897,0.10542746,-0.124009618,29.41616024,69.00463331,0.589001049,0.015851713,0.015851713,6,0.028584079,0.066716759,-0.027248511,0.134105113,-0.03031131,0.112937193,0.047638474,0.061460948,0.028618972,0.001518657,-0.075446,0.07444385,-0.140791722,0.047152869,-0.087226893,0.005539224,-0.026781336,-0.035227216,40.82717956,68.48745631,1.465472758,0.004096707,0.004096707,8,0.010713936,0.038067838,-0.019733061,0.144717838,-0.03404109,0.072332053,0.031480657,0.096437279,0.004479087,0.015780755,-0.072812235,0.050059156,-0.165806043,0.154175925,-0.219131806,0.123881798,-0.04154223,0.001821938,49.39613654,68.81688482,1.736612146,-0.001210722,-0.001210722,10,0.007611912,0.07753725,-0.016292933,0.059076996,-0.012069695,0.044708454,0.071181051,0.077900811,0.020891892,0.000137158,-0.076616044,0.088395854,-0.189090318,0.13381457,-0.204732624,0.077372676,-0.065665014,0.009545602,55.10460065,69.79010904,1.995268623,-0.003539291,-0.003539291,14.18,0.051260701,0.021825459,0.006376021,0.100074441,0.011540252,0.025660294,0.012217389,0.096676803,0.019068064,-0.022973716,-0.085221771,0.051420372,-0.156710587,0.133190673,-0.197029643,0.110458006,0.000426899,0.027966941,66.683548,71.68157058,2.975233031,-0.016524691,-0.016524691
